transaction_id,customer_id,store_id,transaction_timestamp,total_amount
T010408,C11048,S00416,2025-10-16 15:51:00,136977.88
T010409,C05821,S04480,2026-01-01 09:59:00,21304.59
T010410,C02296,S03989,2025-11-12 05:54:00,117678.58
T010411,C05995,S00626,2025-04-22 22:52:00,43220.1
T010412,C03284,S05383,2026-02-06 13:04:00,35400.1
T010413,C03330,S03213,2025-02-14 15:00:00,65782.49
T010414,C07403,S10048,2025-08-13 19:55:00,16348.49
T010415,C06291,S00412,2025-05-03 12:40:00,4943.1
T010416,C06444,S09031,2025-04-06 05:41:00,44677.05
T010417,C11385,S06998,2025-06-20 22:17:00,128650.16
T010418,C09319,S08767,2025-03-07 09:40:00,103865.11
T010419,C00514,S06113,2025-08-11 03:11:00,30714.4
T010420,C04534,S08364,2026-01-27 04:39:00,101059.76
T010421,C02370,S00754,2026-03-24 07:39:00,10571.25
T010422,C11863,S00247,2025-08-21 06:09:00,89032.14
T010423,C11463,S04641,2025-05-13 20:38:00,6269.98
T010424,C08773,S08733,2025-08-25 22:31:00,84758.5
T010425,C07497,S05436,2026-01-12 22:51:00,165589.41
T010426,C00457,S08188,2025-12-02 14:33:00,48892.45
T010427,C11973,S06311,2025-01-11 20:09:00,83078.83
T010428,C09951,S03984,2026-02-04 18:46:00,84611.99
T010429,C11919,S06505,2025-08-17 07:26:00,126933.15
T010430,C08899,S05504,2025-08-11 10:39:00,598.36
T010431,C10216,S01673,2025-07-19 11:44:00,110677.62
T010432,C02200,S01279,2025-09-23 04:35:00,172705.34
T010433,C01559,S01585,2026-02-21 14:38:00,149415.01
T010434,C00795,S09287,2025-04-28 17:12:00,153131.49
T010435,C05793,S07697,2025-02-15 16:54:00,136780.12
T010436,C09363,S04062,2025-09-16 16:40:00,150901.63
T010437,C11050,S04457,2025-04-12 20:29:00,75944.19
T010438,C00675,S09729,2025-09-04 03:02:00,150931.55
T010439,C10273,S00359,2025-08-10 10:22:00,25627.73
T010440,C01426,S00633,2025-10-22 14:21:00,73047.39
T010441,C06908,S00863,2025-09-23 19:38:00,93099.98
T010442,C07351,S03033,2026-03-03 14:14:00,113156.91
T010443,C01787,S06055,2025-07-03 02:22:00,171985.94
T010444,C10183,S10438,2025-12-06 21:40:00,165736.62
T010445,C10009,S04283,2025-12-06 19:11:00,103930.44
T010446,C07341,S02061,2025-05-28 10:48:00,18339.97
T010447,C11381,S09392,2025-05-02 07:34:00,166258.39
T010448,C08580,S04785,2025-01-14 06:48:00,58918.94
T010449,C10610,S06048,2025-11-28 17:17:00,154229.51
T010450,C09405,S01596,2025-10-06 17:47:00,154337.35
T010451,C05680,S04954,2025-08-19 17:29:00,99440.5
T010452,C03507,S05454,2025-02-02 08:18:00,6457.49
T010453,C02039,S03356,2025-09-22 15:29:00,53735.29
T010454,C05979,S08465,2026-03-21 19:40:00,126705.93
T010455,C02793,S01090,2025-11-07 04:35:00,96912.9
T010456,C00595,S02711,2025-09-29 04:05:00,25943.74
T010457,C03479,S08093,2026-01-05 14:35:00,150073.66
T010458,C10218,S00125,2026-02-14 20:15:00,
T010459,C11267,S01761,2026-01-25 06:07:00,43013.86
T010460,C00056,S02222,2025-12-09 05:56:00,156197.16
T010461,C04215,S06887,2025-11-26 16:53:00,40089.71
T010462,C01952,S05514,2025-09-21 17:16:00,94773.48
T010463,C07218,S10050,2025-07-09 01:26:00,175268.92
T010464,C04600,S01355,2025-06-12 02:12:00,87000.62
T010465,C07377,S07235,2026-02-04 16:03:00,177862.87
T010466,C10588,S03148,2025-07-24 09:34:00,156617.99
T010467,C11850,S03234,2025-01-02 07:57:00,15584.51
T010468,C01732,S02486,2025-11-17 08:29:00,48176.92
T010469,C04054,S00157,2025-05-22 02:13:00,32811.86
T010470,C01365,S05613,2025-03-05 03:26:00,3930.11
T010471,C07268,S06932,2025-04-27 06:58:00,118715.35
T010472,C01312,S08161,2025-04-29 00:21:00,40407.34
T010473,C08375,S08848,2025-04-20 09:29:00,108157.16
T010474,C08141,S05689,2025-06-17 07:29:00,126914.64
T010475,C00409,S02652,2026-02-21 07:19:00,91864.15
T010476,C08588,S08061,2025-10-30 11:44:00,94452.61
T010477,C00691,S09368,2025-04-03 09:37:00,64857.75
T010478,C07549,S10176,2025-03-14 04:39:00,120894.42
T010479,C06232,S10480,2025-11-21 22:35:00,125312.3
T010480,C00520,S02719,2025-02-05 07:30:00,105497.46
T010481,C07108,S06439,2025-07-01 12:37:00,3373.56
T010482,C00259,S10142,2025-12-05 17:37:00,4821.54
T010483,C10170,S09143,2025-04-14 17:45:00,51037.67
T010484,C00060,S00543,2025-04-29 18:50:00,171275.75
T010485,C09802,S05825,2025-09-29 11:53:00,35133.97
T010486,C03803,S07568,2025-04-28 07:51:00,101668.32
T010487,C11088,S06582,2025-05-01 15:44:00,143603.77
T010488,C11382,S02271,2025-06-25 09:04:00,32161.11
T010489,C07178,S04940,2025-12-26 09:11:00,35675.83
T010490,C06599,S03229,2025-06-28 05:49:00,155053.7
T010491,C01776,S00286,2025-10-10 18:46:00,108037.57
T010492,C11519,S01195,2026-03-23 09:13:00,95812.89
T010493,C00363,S08837,2026-03-23 16:52:00,88284.63
T010494,C06630,S03139,2025-12-18 01:44:00,174203.93
T010495,C04214,S00848,2025-05-29 08:53:00,123787.29
T010496,C11391,S07001,2026-03-18 22:00:00,90129.58
T010497,C03283,S02528,2025-01-15 01:51:00,49619.75
T010498,C01567,S03154,2025-01-17 00:39:00,140315.46
T010499,C03172,S05472,2025-11-24 21:06:00,2086.8
T010500,C10977,S06215,2025-06-22 01:37:00,33212.6
T010501,C12470,S04801,2026-03-07 17:01:00,22252.42
T010502,C01652,S05399,2025-04-05 09:30:00,49621.12
T010503,C02479,S03178,2025-02-09 01:48:00,127781.11
T010504,C10830,S08731,2025-10-09 23:15:00,53626.54
T010505,C06229,S10053,2025-09-24 11:59:00,148785.32
T010506,C05076,S07624,2025-01-06 00:03:00,
T010507,C02276,S05966,2026-03-01 21:34:00,77671.1
T010508,C03613,S04378,2025-02-24 21:42:00,144934.97
T010509,C01509,S02599,2025-08-01 00:43:00,53122.45
T010510,C07028,S02729,2025-05-12 01:53:00,38701.43
T010511,C01971,S02722,2025-11-06 00:25:00,84359.44
T010512,C08369,S04851,2025-11-07 15:13:00,76052.41
T010513,C06290,S08864,2025-11-05 18:49:00,92847.7
T010514,C03161,S00172,2025-12-09 03:04:00,171144.89
T010515,C02057,S05395,2025-08-04 05:46:00,71954.3
T010516,C05621,S06323,2025-08-16 08:08:00,163561.0
T010517,C10679,S06769,2025-09-13 12:40:00,122110.11
T010518,C04108,S09165,2025-08-27 21:25:00,120830.77
T010519,C11664,S10233,2025-08-02 01:19:00,132541.2
T010520,C01844,S06774,2026-03-19 14:46:00,97377.22
T010521,C11900,S00596,2025-11-29 10:45:00,44587.8
T010522,C12228,S06987,2025-11-05 23:03:00,174242.48
T010523,C00429,S01244,2026-03-11 13:42:00,72018.14
T010524,C00232,S03551,2025-08-02 21:41:00,102964.46
T010525,C02507,S06303,2025-11-20 13:38:00,44944.92
T010526,C04977,S05439,2025-03-20 12:40:00,172032.62
T010527,C07487,S10303,2025-06-30 16:26:00,174586.96
T010528,C05438,S03333,2025-12-14 04:50:00,15202.0
T010529,C09292,S07712,2025-09-14 22:32:00,14575.29
T010530,C03878,S10051,2025-04-16 21:26:00,146378.63
T010531,C11147,S05999,2026-02-18 16:52:00,151184.31
T010532,C05941,S01666,2025-01-03 04:52:00,140536.38
T010533,C08113,S03188,2026-01-17 00:40:00,76109.26
T010534,C11678,S05725,2025-05-08 20:23:00,75600.21
T000887,C09411,S05813,2025-02-21 22:52:00,140204.93
T010536,C07328,S08835,2025-01-16 14:34:00,147450.92
T010537,C04131,S00574,2025-12-05 23:08:00,121654.22
T010538,C02841,S06053,2026-01-09 07:01:00,17080.3
T010539,C03550,S04025,2025-10-18 23:43:00,142149.08
T010540,C10556,S01436,2026-03-08 23:53:00,47609.7
T010541,C04120,S02337,2025-01-03 12:57:00,110788.42
T010542,C09602,S08250,2025-05-24 13:00:00,168484.6
T010543,C10188,S06527,2025-06-13 01:13:00,55830.4
T010544,C01961,S06604,2025-09-01 23:34:00,140607.91
T010545,C11541,S07236,2026-01-18 13:27:00,145017.07
T010546,C03614,S06719,2025-11-14 19:02:00,163962.83
T010547,C09430,S04652,2025-02-06 06:06:00,11935.74
T010548,C03804,S05103,2025-12-31 11:54:00,165042.76
T010549,C04155,S07640,2025-12-21 10:13:00,159241.95
T010550,C05212,S08801,2026-03-02 22:26:00,157096.02
T010551,C07395,S09159,2025-05-08 03:27:00,28306.39
T010552,C12165,S06845,2025-01-14 21:37:00,110962.81
T010553,C11113,S07002,2025-12-23 06:15:00,38037.83
T010554,C02629,S03797,2026-03-14 23:12:00,60550.29
T010555,C00545,S05747,2026-02-24 00:45:00,63131.67
T010556,C03329,S04029,2026-03-02 21:55:00,143421.13
T010557,C03849,S03063,2025-09-15 15:00:00,44998.51
T010558,C04436,S05206,2025-06-15 05:13:00,74826.84
T010559,C12020,S07103,2025-02-02 14:08:00,159552.49
T010560,C11246,S00091,2025-01-21 08:45:00,86706.3
T010561,C03135,S03086,2025-11-23 05:35:00,21004.57
T010562,C02356,S05807,2025-10-06 02:49:00,87372.48
T010563,C05409,S06592,2026-01-10 01:55:00,16301.06
T010564,C05383,S03261,2025-03-27 20:03:00,128571.48
T010565,C11495,S01076,2026-01-22 04:13:00,42980.34
T010566,C10912,S02266,2025-12-23 17:48:00,168200.88
T010567,C04833,S05690,2025-09-16 04:12:00,34820.77
T010568,C09572,S01118,2025-11-15 11:44:00,167475.3
T010569,C01946,S03397,2025-03-30 15:44:00,165062.49
T010570,C10374,S06191,2025-07-10 11:59:00,57482.85
T010571,C07310,S01840,2025-03-29 12:26:00,84203.62
T010572,C09529,S01604,2025-03-28 18:14:00,100849.85
T010573,C11736,S05569,2025-02-16 21:37:00,
T010574,C11499,S02203,2026-01-24 05:24:00,99747.71
T010575,C06725,S01501,2025-06-15 14:49:00,40567.4
T010576,C09345,S09596,2025-06-07 07:27:00,104975.5
T010577,C10209,S04728,2026-01-12 18:41:00,168160.1
T010578,C02685,S01510,2025-04-16 17:21:00,157868.24
T010579,C10975,S08585,2025-09-23 20:15:00,108966.19
T010580,C09711,S01669,2025-06-21 15:04:00,150362.82
T004046,C03533,S01468,2025-06-13 05:15:00,106274.58
T010582,C11829,S02971,2025-05-07 14:13:00,131005.92
T010583,C07950,S08798,2025-09-18 02:36:00,175716.92
T010584,C09987,S04536,2025-07-20 20:14:00,74594.07
T010585,C10587,S07319,2025-01-29 08:48:00,83258.79
T010586,C11605,S07730,2025-09-05 22:35:00,85815.22
T010587,C05975,S10027,2025-04-15 00:36:00,156304.57
T010588,C11927,S02654,2025-12-30 02:32:00,58729.36
T010589,C04126,S03237,2025-12-23 21:18:00,37871.73
T010590,C06067,S10239,2026-03-17 12:02:00,576.54
T010591,C04679,S04575,2026-02-22 00:21:00,56168.17
T010592,C09016,S06971,2025-06-27 11:42:00,10204.6
T010593,C12234,S03617,2025-12-15 15:21:00,7395.81
T010594,C11508,S06314,2025-07-15 09:14:00,85439.75
T010595,C10951,S09787,2025-09-03 05:53:00,89458.29
T010596,C07605,S03963,2025-01-30 18:35:00,87734.57
T010597,C00477,S10483,2025-11-25 08:10:00,115101.42
T010598,C10994,S08323,2025-09-05 20:54:00,73723.03
T010599,C08727,S01070,2025-03-25 12:33:00,108542.67
T010600,C11299,S06007,2025-02-16 19:24:00,69960.82
T010601,C08001,S10257,2025-04-12 10:03:00,108779.52
T010602,C05794,S08120,2025-02-20 11:28:00,72964.75
T010603,C06117,S07603,2026-03-25 12:41:00,45114.19
T010604,C05779,S05843,2026-03-24 06:17:00,15824.06
T010605,C05924,S05452,2025-04-30 11:26:00,131912.99
T010606,C09587,S07668,2026-03-10 00:54:00,108638.81
T010607,C00310,S10161,2025-02-01 14:28:00,144250.36
T010608,C12319,S00550,2025-06-10 10:44:00,38748.63
T010609,C07749,S01006,2025-12-26 23:25:00,119759.04
T010610,C04457,S01382,2025-11-21 22:32:00,59554.74
T010611,C08276,S06429,2025-12-18 07:06:00,134735.8
T010612,C12131,S03970,2025-04-18 06:00:00,176381.48
T010613,C04254,S01328,2026-01-17 05:26:00,37777.03
T010614,C09812,S05227,2026-02-12 06:11:00,54445.29
T010615,C03912,S01968,2025-07-24 14:35:00,28276.23
T010616,C00008,S05921,2025-10-28 00:02:00,48712.81
T010617,C02009,S10283,2025-05-28 05:21:00,12469.2
T010618,C12236,S05899,2025-04-26 14:28:00,83068.61
T010619,C01716,S01603,2025-10-12 19:43:00,69171.43
T010620,C09143,S01915,2025-09-13 15:20:00,102194.56
T010621,C01249,S03250,2025-06-15 02:34:00,6194.78
T010622,C08030,S07645,2025-05-04 14:33:00,125866.06
T010623,C11261,S09059,2026-02-19 17:29:00,137408.73
T010624,C00985,S09941,2025-08-03 10:09:00,54573.17
T010625,C05438,S03930,2026-02-24 20:21:00,92358.85
T010626,C05385,S02395,2026-02-13 00:53:00,63534.08
T010627,C07615,S06295,2025-09-19 01:04:00,61088.58
T010628,C05047,S01343,2025-03-14 03:19:00,173589.17
T010629,C09909,S02870,2025-10-04 18:07:00,122935.51
T010630,C04692,S06762,2026-02-14 03:12:00,164997.2
T010631,C11580,S01150,2025-08-03 09:46:00,174953.45
T010632,C07514,S07143,2025-04-22 03:16:00,136690.66
T010633,C08015,S01228,2025-01-14 03:27:00,27882.33
T010634,C06070,S07818,2025-10-31 09:32:00,
T010635,C06898,S03336,2026-02-28 18:50:00,61328.75
T010636,C08719,S04574,2025-11-07 05:32:00,53637.99
T010637,C03749,S01842,2025-10-10 03:15:00,179966.4
T010638,C02196,S09929,2025-08-03 15:41:00,151812.61
T010639,C10914,S05272,2026-01-21 21:52:00,146334.85
T010640,C02334,S06843,2025-04-25 14:48:00,57793.6
T010641,C07581,S07747,2025-10-06 13:28:00,92523.4
T010642,C07625,S05534,2025-03-26 02:59:00,162857.71
T010643,C08607,S10164,2025-04-08 03:12:00,39871.65
T010644,C03008,S09546,2026-03-03 15:29:00,27775.71
T010645,C02185,S09763,2025-02-01 18:56:00,5583.54
T010646,C03851,S00521,2025-05-28 23:06:00,155355.41
T010647,C03115,S08102,2025-12-16 05:34:00,102222.0
T010648,C04176,S01246,2026-03-19 09:21:00,154885.7
T010649,C10407,S05972,2025-10-29 04:08:00,52332.67
T010650,C06005,S01975,2025-07-04 20:43:00,77540.1
T010651,C10386,S08286,2025-08-31 10:28:00,87278.4
T000387,C04787,S05212,2025-06-10 02:14:00,154490.83
T010653,C06682,S00104,2026-02-23 18:02:00,124323.11
T010654,C12169,S07273,2025-08-08 17:07:00,2762.91
T010655,C00709,S09952,2025-06-09 09:05:00,8399.08
T010656,C01902,S05693,2025-03-21 03:01:00,157999.4
T010657,C05935,S10293,2025-11-13 10:39:00,61267.96
T010658,C03151,S05996,2025-06-20 13:40:00,115694.32
T010659,C01359,S00505,2026-02-16 03:49:00,113017.89
T010660,C11954,S07103,2025-09-20 01:41:00,57583.14
T010661,C03272,S00951,2025-02-27 11:02:00,21982.89
T010662,C04163,S06726,2025-04-06 00:17:00,136085.6
T010663,C00468,S08427,2025-08-12 12:06:00,30292.36
T010664,C03249,S04516,2025-12-31 07:22:00,133695.23
T010665,C10570,S08394,2025-09-28 18:12:00,83942.5
T010666,C00560,S08077,2025-09-26 23:34:00,34238.99
T010667,C11881,S02415,2025-07-30 06:10:00,17415.2
T010668,C00874,S05920,2025-01-02 02:31:00,68885.35
T010669,C00162,S09321,2025-05-16 20:55:00,178983.37
T010670,C03967,S09543,2025-05-04 07:10:00,972.91
T010671,C06933,S10340,2025-01-14 15:08:00,119563.49
T010672,C11613,S07754,2025-09-30 04:29:00,117547.18
T010673,C07355,S08679,2025-11-25 00:00:00,85107.12
T010674,C06885,S03077,2025-03-10 22:47:00,63682.24
T010675,C05129,S02616,2025-08-01 20:29:00,30104.84
T010676,C00353,S05158,2025-08-11 01:24:00,53921.91
T010677,C06033,S01369,2026-03-07 18:05:00,156443.02
T010678,C11305,S09334,2026-03-03 13:43:00,61682.06
T010679,C04958,S01301,2025-09-12 21:58:00,113519.16
T010680,C07364,S08538,2025-06-15 06:56:00,16158.41
T008840,C05460,S02537,2026-03-23 11:00:00,174974.42
T010682,C05090,S05333,2025-07-04 17:40:00,12546.08
T010683,C00543,S03280,2025-03-22 12:12:00,147595.14
T010684,C07585,S03056,2026-01-17 22:35:00,19692.91
T010685,C09132,S09021,2025-08-04 07:16:00,59359.57
T010686,C09670,S02220,2025-04-17 10:15:00,157166.18
T010687,C08812,S09762,2026-02-17 06:23:00,34744.24
T010688,C12304,S02600,2025-03-25 00:02:00,163991.61
T010689,C04494,S02910,2025-07-12 20:29:00,31552.99
T010690,C01102,S00442,2025-02-05 09:20:00,144795.08
T010691,C04804,S06384,2025-02-18 07:31:00,97292.48
T010692,C10134,S05252,2025-10-18 20:05:00,153872.51
T010693,C08659,S08816,2025-02-06 07:32:00,48966.9
T000326,C02966,S03595,2025-09-06 22:42:00,7779.47
T010695,C02613,S08688,2026-02-05 11:16:00,85426.22
T010696,C05254,S07406,2025-07-02 09:12:00,45204.03
T008153,C05983,S04665,2025-11-23 00:05:00,58341.02
T010698,C09334,S02205,2025-04-11 10:13:00,109500.4
T010699,C03520,S05136,2025-03-18 17:23:00,25311.81
T010700,C04046,S00786,2025-03-11 12:06:00,25983.92
T010701,C10463,S02214,2025-11-27 04:35:00,2542.9
T010702,C10843,S06500,2025-09-10 21:45:00,43884.53
T010703,C09699,S01490,2025-06-06 06:38:00,27043.39
T010704,C04982,S01066,2025-05-28 10:59:00,163438.14
T010705,C07218,S01100,2025-02-04 16:03:00,160248.16
T010706,C02491,S01556,2025-08-16 09:25:00,71708.27
T010707,C01723,S03610,2025-05-01 00:29:00,100564.14
T010708,C00038,S05668,2025-05-02 08:19:00,113704.76
T010709,C11414,S01770,2025-10-25 15:50:00,37819.93
T010710,C10621,S08859,2026-02-06 20:20:00,121137.56
T010711,C02574,S10410,2025-05-09 23:19:00,19997.68
T010712,C04588,S08343,2025-11-26 17:37:00,11577.64
T010713,C01842,S06175,2025-03-28 06:02:00,69494.93
T010714,C01178,S04860,2025-04-21 05:35:00,5216.7
T010715,C00675,S05288,2025-05-08 22:09:00,3657.69
T010716,C12156,S01446,2026-03-07 09:56:00,40314.54
T010717,C01026,S08251,2025-08-28 05:06:00,178764.88
T010718,C11495,S08638,2026-03-10 20:53:00,142234.0
T010719,C07957,S00008,2025-07-10 05:00:00,89308.69
T010720,C07872,S08734,2025-08-19 19:03:00,149078.47
T010721,C06910,S00060,2025-01-01 18:24:00,51144.75
T010722,C03099,S00452,2026-01-07 12:30:00,80092.84
T010723,C06467,S01656,2025-01-28 09:37:00,42119.98
T010724,C00727,S06625,2025-01-16 20:05:00,124440.15
T010725,C00459,S08489,2025-11-22 04:58:00,138441.88
T010726,C09772,S09726,2025-03-16 16:02:00,91370.99
T010727,C09671,S03981,2025-02-15 05:55:00,179641.62
T010728,C01920,S04320,2025-03-08 02:40:00,11813.7
T010729,C11197,S05737,2025-04-26 15:29:00,6109.28
T010730,C06574,S04368,2025-07-15 23:37:00,64511.29
T010731,C08080,S00079,2025-01-28 14:43:00,86172.06
T010732,C11598,S02260,2025-10-08 22:52:00,133952.38
T010733,C11107,S09468,2025-01-26 13:03:00,116334.62
T010734,C10409,S02121,2025-01-02 11:27:00,175119.26
T010735,C10231,S01987,2025-06-12 05:12:00,14192.43
T010736,C03560,S07782,2026-01-09 09:33:00,125666.75
T010737,C02439,S04217,2025-01-26 17:02:00,118065.64
T010738,C08189,S07896,2025-11-05 22:04:00,153017.15
T010739,C02951,S08842,2025-05-16 10:34:00,165774.27
T010740,C03057,S00576,2026-01-10 22:47:00,31448.93
T010741,C11914,S08743,2026-03-26 19:31:00,78206.61
T010742,C04673,S01082,2026-01-17 03:03:00,7210.95
T010743,C08487,S00802,2025-11-06 22:40:00,106448.49
T010744,C01435,S07458,2025-12-25 08:02:00,144161.05
T010745,C02424,S06919,2026-01-19 07:05:00,18913.9
T010746,C11924,S00172,2025-05-25 07:00:00,60621.11
T010747,C09409,S06804,2026-03-11 13:18:00,131253.89
T010748,C04165,S05088,2026-01-29 05:24:00,75536.93
T010749,C09162,S07135,2025-09-18 06:09:00,162572.52
T010750,C10772,S09097,2025-07-30 21:55:00,161189.3
T010751,C00240,S05949,2025-10-03 21:42:00,27244.58
T010752,C07330,S10238,2026-01-10 10:47:00,145883.79
T010753,C11105,S02923,2025-12-31 10:35:00,40265.64
T010754,C03894,S07650,2025-05-10 18:40:00,143412.39
T009785,C04545,S07828,2026-03-23 15:08:00,171680.79
T010756,C03060,S00748,2025-07-25 04:26:00,108752.42
T010757,C00761,S01907,2025-07-02 20:08:00,139074.8
T010758,C12212,S06232,2025-01-31 02:14:00,143984.95
T010759,C02530,S03180,2025-08-27 00:02:00,116788.73
T010760,C11119,S05198,2025-12-07 16:21:00,90469.51
T010761,C03612,S03900,2025-03-20 09:36:00,49746.74
T010762,C07965,S07301,2025-08-05 21:22:00,28146.6
T010763,C06588,S05410,2026-01-31 06:28:00,121249.2
T010764,C02545,S10279,2026-01-22 04:32:00,141784.96
T004946,C03146,S09235,2025-03-01 20:18:00,134963.15
T010766,C06671,S09266,2025-06-07 01:35:00,76153.8
T010767,C04797,S01648,2025-08-20 16:05:00,90711.71
T010768,C06780,S01978,2026-01-21 17:54:00,16857.71
T010769,C02929,S06599,2025-06-30 05:15:00,69677.8
T010770,C10849,S01573,2025-06-30 20:48:00,125388.56
T010771,C07452,S01030,2025-03-15 22:47:00,162811.96
T010772,C09074,S09290,2025-05-12 22:34:00,46206.08
T010773,C08268,S09986,2026-01-27 20:06:00,131182.67
T010774,C03833,S05690,2026-01-31 02:05:00,127016.85
T010775,C02419,S07444,2025-02-27 06:06:00,98334.67
T010776,C02327,S07281,2026-01-11 03:17:00,59692.33
T000724,C01254,S03979,2026-02-07 15:25:00,4258.12
T010778,C11957,S03331,2025-12-14 01:52:00,166281.81
T010779,C02460,S08264,2026-01-25 05:05:00,96985.17
T010780,C04972,S08973,2025-12-31 16:17:00,77492.91
T010781,C03888,S00372,2025-04-08 20:01:00,111628.89
T010782,C02517,S10219,2025-10-05 01:48:00,156597.27
T010783,C06923,S04737,2025-03-22 10:05:00,91493.21
T010784,C07621,S04208,2026-01-03 05:24:00,50279.91
T010785,C09830,S05759,2025-08-22 05:19:00,170420.93
T010786,C11537,S05056,2026-01-22 04:28:00,157734.22
T010787,C05472,S07008,2026-01-08 08:33:00,88901.42
T010788,C05146,S06087,2025-09-07 20:17:00,123944.8
T010789,C03370,S08833,2025-03-04 01:13:00,19617.35
T010790,C09742,S02702,2025-01-25 16:48:00,85343.97
T010791,C11790,S02373,2025-02-09 02:24:00,142791.51
T010792,C03415,S09801,2025-08-29 18:11:00,28423.56
T010793,C01084,S00314,2026-03-16 09:52:00,140180.46
T010794,C05865,S00296,2025-11-26 23:43:00,47885.2
T010795,C04662,S02998,2025-05-12 18:24:00,141892.95
T010796,C04396,S10316,2026-01-02 00:31:00,71932.82
T010797,C04401,S06983,2025-03-10 23:20:00,79740.95
T010798,C04574,S04724,2025-05-28 03:50:00,130649.19
T010799,C06610,S03534,2025-05-22 08:47:00,42070.42
T010800,C01124,S04193,2025-02-24 04:26:00,44195.7
T010801,C09189,S05344,2025-06-20 18:23:00,72802.21
T010802,C11397,S04658,2025-09-30 00:27:00,32251.18
T010803,C05751,S10376,2025-01-24 14:15:00,37520.82
T010804,C05237,S03573,2025-09-12 10:00:00,77305.35
T010805,C04661,S08178,2025-09-02 08:33:00,156911.95
T001626,C04553,S03571,2025-06-07 17:11:00,53809.6
T010807,C04932,S03254,2025-05-30 19:24:00,116176.92
T010808,C04392,S10129,2025-06-07 21:27:00,56027.5
T010809,C01079,S08574,2025-10-23 23:40:00,40531.55
T010810,C05706,S04226,2026-02-23 08:28:00,52814.63
T010811,C10547,S06129,2025-02-27 17:24:00,96249.6
T010812,C03171,S07774,2025-07-08 07:38:00,130696.26
T010813,C00100,S02686,2025-11-12 22:05:00,35512.89
T010814,C01827,S07031,2025-01-26 17:44:00,34440.46
T010815,C06446,S07113,2026-03-09 06:51:00,74681.19
T010816,C10233,S04927,2025-11-18 22:36:00,98069.32
T010817,C09462,S00735,2026-02-09 12:29:00,115684.83
T010818,C02307,S02535,2025-11-29 08:28:00,125380.59
T010819,C02494,S09734,2025-12-20 17:50:00,178558.8
T010820,C01001,S04278,2025-02-05 21:38:00,8673.0
T010821,C11700,S00593,2025-10-14 02:00:00,70374.67
T010822,C03103,S07596,2025-10-23 10:24:00,107723.64
T004907,C00423,S01696,2025-03-24 03:37:00,66957.7
T010824,C06583,S06846,2025-02-14 15:04:00,35043.44
T010825,C02655,S09986,2025-08-15 20:49:00,178146.15
T010826,C11608,S04111,2026-02-25 01:29:00,159274.11
T010827,C04210,S07581,2025-09-10 20:39:00,86340.01
T010828,C12168,S08652,2025-01-31 18:46:00,141449.15
T010829,C09958,S10253,2026-02-12 20:03:00,20231.37
T010830,C02466,S09318,2026-03-04 16:09:00,89904.65
T010831,C06104,S05407,2026-01-27 08:02:00,8369.21
T010832,C05555,S03306,2025-12-30 02:01:00,63680.14
T010833,C08260,S09412,2025-07-06 03:12:00,158991.77
T010834,C02023,S02717,2025-11-07 11:48:00,42869.37
T010835,C04360,S01330,2025-09-06 03:34:00,167023.45
T010836,C00090,S06248,2025-07-24 11:26:00,46820.76
T010837,C09009,S03197,2025-03-14 05:05:00,11169.33
T010838,C08216,S04548,2025-05-17 04:11:00,166475.67
T010839,C05387,S01092,2025-08-14 02:08:00,52947.37
T010840,C11265,S09731,2025-07-10 04:24:00,101736.92
T010841,C01063,S08594,2025-01-10 13:12:00,52013.73
T010842,C05434,S00143,2025-03-10 07:56:00,103382.25
T010843,C04664,S01342,2025-09-19 22:59:00,133329.8
T010844,C07469,S02431,2025-03-02 14:20:00,136566.48
T010845,C09352,S00408,2026-03-24 11:08:00,136158.93
T010846,C10016,S01024,2025-09-04 19:40:00,27936.6
T010847,C09396,S03567,2025-09-23 21:28:00,94656.01
T010848,C08128,S09489,2025-08-01 11:44:00,45324.16
T010849,C02356,S08287,2026-01-09 14:42:00,88060.15
T010850,C01880,S02157,2025-10-11 04:53:00,156817.42
T010851,C05936,S04479,2025-12-23 03:03:00,35792.91
T010852,C02883,S10143,2025-04-29 13:01:00,12770.27
T010853,C00286,S00247,2026-03-15 09:01:00,148071.61
T010854,C07846,S08823,2025-12-13 04:02:00,39721.2
T010855,C08873,S08771,2025-09-26 01:50:00,114067.54
T010856,C03730,S07174,2025-08-05 10:43:00,77237.9
T010857,C11723,S08127,2025-12-09 04:34:00,75785.02
T010858,C00366,S02453,2025-09-06 22:53:00,19878.06
T010859,C07987,S04003,2026-03-09 16:16:00,147298.31
T010860,C11137,S00699,2026-01-24 07:03:00,120037.78
T010861,C11551,S04838,2025-08-24 16:07:00,72468.12
T010862,C02905,S06588,2025-10-22 02:20:00,156602.29
T010863,C11652,S00295,2025-02-15 19:01:00,22282.78
T010864,C02487,S04605,2025-10-09 02:41:00,161504.44
T010865,C07922,S09503,2025-03-01 17:03:00,159761.54
T010866,C01651,S03357,2025-05-06 14:07:00,128323.8
T010867,C00255,S03575,2025-11-05 07:53:00,
T010868,C05045,S07105,2025-02-05 12:14:00,76511.22
T010869,C06202,S04220,2025-02-14 00:25:00,131059.67
T010870,C06533,S00772,2025-10-14 16:25:00,7288.14
T010871,C03987,S02876,2026-01-27 13:42:00,179501.49
T010872,C07081,S00152,2025-02-12 14:58:00,60191.72
T010873,C04857,S03090,2025-07-25 01:44:00,29303.88
