product_id,product_name,category,price,brand
P09549,HP Monitor Lite,Electronics,94716.54,HP
P09550,IFB Washing Machine Lite,Home Appliances,88208.91,IFB
P09551,Bosch Ceiling Fan Lite,Home Appliances,55055.19,Bosch
P09552,Ikea Dining Table Deluxe,Furniture,87352.24,Ikea
P09553,Dell Smartwatch Standard,Electronics,11023.16,Dell
P09554,Puma Cap Lite,Fashion,5309.63,Puma
P09555,McGrawHill Guidebook Deluxe,Books,19187.25,McGrawHill
P09556,HP Tablet Deluxe,Electronics,28155.91,HP
P09557,Nilkamal Wardrobe Plus,Furniture,90548.26,Nilkamal
P09558,Ikea Study Table Max,Furniture,46075.74,Ikea
P09559,LG Camera Deluxe,Electronics,24008.28,LG
P09560,Panasonic Washing Machine Pro,Home Appliances,54787.2,Panasonic
P09561,Cosco Basketball Deluxe,Sports,20407.25,Cosco
P09562,Lakme Shampoo Lite,Beauty,22113.2,Lakme
P09563,LG Monitor Standard,Electronics,97962.93,LG
P09564,Bosch Refrigerator Standard,Home Appliances,77771.2,Bosch
P09565,Dove Soap Lite,Beauty,21643.82,Dove
P09566,Penguin Guidebook Plus,Books,49765.75,Penguin
P09567,HP Tablet Pro,Electronics,77492.75,HP
P09568,HP Smartwatch Standard,Electronics,3116.89,HP
P09569,Nike Jacket Lite,Fashion,40776.68,Nike
P09570,Reebok Basketball Standard,Sports,3614.74,Reebok
P09571,Maybelline Moisturizer Max,Beauty,1344.17,Maybelline
P09572,Adidas Yoga Mat Lite,Sports,89531.03,Adidas
P09573,IFB Water Purifier Max,Home Appliances,21160.9,IFB
P09574,Nivea Shampoo Standard,Beauty,24406.58,Nivea
P09575,Puma T-Shirt Max,Fashion,63641.66,Puma
,Sony Mouse Pro,Electronics,51467.18,Sony
P09577,Nestle Rice Deluxe,Groceries,68910.41,Nestle
P09578,Dell Smartphone Plus,Electronics,46346.45,Dell
P09579,Penguin Guidebook Max,Books,29039.35,Penguin
P09580,Cosco Dumbbells Lite,Sports,45807.46,Cosco
P09581,Nilkamal Sofa Max,Furniture,25438.39,Nilkamal
P09582,Godrej Bed Frame Lite,Furniture,60687.46,Godrej
P09583,Oxford Novel Standard,Books,31773.28,Oxford
P09584,Maybelline Moisturizer Lite,Beauty,40994.39,Maybelline
,Levis Jeans Plus,Fashion,76371.92,Levis
P09586,L'Oreal Face Wash Standard,Beauty,64147.35,L'Oreal
P09587,Philips Vacuum Cleaner Plus,Home Appliances,51501.53,Philips
P09588,Levis Sneakers Standard,Fashion,68747.45,Levis
P09589,Nestle Coffee Max,Groceries,10752.17,Nestle
P09590,Apple Mouse Standard,Electronics,16001.54,Apple
P09591,Biotique Soap Pro,Beauty,69203.23,Biotique
P09592,Oxford Notebook Deluxe,Books,23597.51,Oxford
P09593,Sony Printer Plus,Electronics,45509.03,Sony
P09594,Zara Saree Max,Fashion,4778.45,Zara
P09595,Aashirvaad Cereal Deluxe,Groceries,50346.49,Aashirvaad
P09596,Dell Smartphone Lite,Electronics,55602.09,Dell
P09597,Philips Ceiling Fan Max,Home Appliances,3722.62,Philips
P09598,Godrej Study Table Plus,Furniture,72496.0,Godrej
P09599,Asus Monitor Max,Electronics,65875.75,Asus
P09600,Reebok Football Pro,Sports,13204.02,Reebok
P09601,Adidas Kurta Standard,Fashion,28296.61,Adidas
P09602,Nike Football Deluxe,Sports,7205.07,Nike
P09603,Biotique Soap Deluxe,Beauty,52625.88,Biotique
P09604,Nivea Soap Deluxe,Beauty,67800.56,Nivea
P09605,Asus Smartphone Deluxe,Electronics,49566.79,Asus
P09606,Lenovo Smartphone Max,Electronics,40454.37,Lenovo
P09607,Dell Monitor Deluxe,Electronics,58761.7,Dell
P09608,Biotique Lipstick Lite,Beauty,33886.62,Biotique
P09609,L'Oreal Lipstick Lite,Beauty,16129.41,L'Oreal
P09610,Apple Tablet Pro,Electronics,43353.14,Apple
P09611,LG Water Purifier Standard,Home Appliances,81986.63,LG
P09612,Whirlpool Ceiling Fan Plus,Home Appliances,67731.55,Whirlpool
P09613,Maybelline Conditioner Lite,Beauty,85412.02,Maybelline
P09614,LG Washing Machine Deluxe,Home Appliances,95980.88,LG
P09615,Nivea Lipstick Deluxe,Beauty,5074.87,Nivea
P09616,HarperCollins Guidebook Standard,Books,5120.49,HarperCollins
P09617,H&M Cap Standard,Fashion,83061.21,H&M
P09618,Panasonic Air Conditioner Standard,Home Appliances,95758.94,Panasonic
P09619,Tata Biscuits Standard,Groceries,99619.76,Tata
P09620,Philips Ceiling Fan Lite,Home Appliances,25028.58,Philips
P09621,,Fashion,52515.23,Puma
P09622,Panasonic Mixer Grinder Max,Home Appliances,4580.35,Panasonic
P09623,Nestle Cereal Standard,Groceries,94933.99,Nestle
P09624,Dove Shampoo Lite,Beauty,76111.48,Dove
P09625,Bosch Mixer Grinder Lite,Home Appliances,24136.34,Bosch
P09626,Nilkamal Wardrobe Lite,Furniture,9104.0,Nilkamal
P09627,Levis Kurta Lite,Fashion,68182.04,Levis
P09628,Amul Tea Lite,Groceries,12772.84,Amul
P09629,Nestle Biscuits Deluxe,Groceries,78786.57,Nestle
P09630,HomeTown Bed Frame Lite,Furniture,38592.81,HomeTown
P09631,Nivea Moisturizer Max,Beauty,39138.51,Nivea
P09632,Maybelline Soap Lite,Beauty,80956.69,Maybelline
P09633,Apple Monitor Plus,Electronics,74434.35,Apple
P09634,Puma Jeans Plus,Fashion,22121.55,Puma
P09635,HP Camera Standard,Electronics,97346.55,HP
P09636,Aashirvaad Cereal Pro,Groceries,91361.46,Aashirvaad
P09637,Scholastic Notebook Plus,Books,74119.71,Scholastic
P09638,Adidas Cap Pro,Fashion,90475.18,Adidas
P09639,Philips Mixer Grinder Lite,Home Appliances,82160.07,Philips
P09640,Adidas Cap Deluxe,Fashion,72923.12,Adidas
P09641,Zara T-Shirt Pro,Fashion,87590.11,Zara
P09642,H&M Cap Lite,Fashion,11636.77,H&M
P09643,IFB Mixer Grinder Standard,Home Appliances,,IFB
P09644,McGrawHill Guidebook Standard,Books,53173.8,McGrawHill
P09645,Amul Pasta Plus,Groceries,77106.18,Amul
P09646,Zara Jacket Max,Fashion,21090.33,Zara
P09647,Adidas Running Shoes Lite,Sports,31627.23,Adidas
P09648,Lakme Shampoo Deluxe,Beauty,46758.84,Lakme
P09649,Godrej Bookshelf Lite,Furniture,4255.18,Godrej
P09650,Lakme Lipstick Standard,Beauty,87187.01,Lakme
P09651,Panasonic Refrigerator Plus,Home Appliances,80661.81,Panasonic
P09652,HomeTown Study Table Max,Furniture,8989.56,HomeTown
P09653,,Sports,57297.36,Puma
P09654,Panasonic Ceiling Fan Max,Home Appliances,93939.92,Panasonic
P09655,HP Camera Max,Electronics,40921.41,HP
P09656,Bosch Microwave Deluxe,Home Appliances,7554.03,Bosch
P09657,Aashirvaad Wheat Flour Plus,Groceries,29000.87,Aashirvaad
P09658,Aashirvaad Pasta Pro,Groceries,23422.49,Aashirvaad
P09659,L'Oreal Shampoo Standard,Beauty,11720.87,L'Oreal
P09660,Kellogg's Cereal Lite,Groceries,35318.42,Kellogg's
P09661,Yonex Badminton Racket Lite,Sports,30586.74,Yonex
P09662,Scholastic Textbook Deluxe,Books,42956.58,Scholastic
P09663,Zara Sneakers Plus,Fashion,76371.44,Zara
P09664,McGrawHill Dictionary Pro,Books,14457.2,McGrawHill
P09665,Lakme Conditioner Max,Beauty,64257.48,Lakme
P09666,Nestle Coffee Deluxe,Groceries,60128.9,Nestle
P09667,Panasonic Water Purifier Max,Home Appliances,80369.93,Panasonic
P09668,Nilkamal Sofa Plus,Furniture,6498.98,Nilkamal
P09669,Adidas Sneakers Deluxe,Fashion,84124.82,Adidas
P09670,LG Microwave Deluxe,Home Appliances,39584.13,LG
P09671,Adidas Saree Pro,Fashion,14113.11,Adidas
P09672,Biotique Soap Standard,Beauty,1396.48,Biotique
P09673,Puma T-Shirt Standard,Fashion,89884.29,Puma
P09674,HP Laptop Standard,Electronics,6781.65,HP
P09675,Levis Sneakers Pro,Fashion,80193.31,Levis
P09676,Adidas Jeans Deluxe,Fashion,25656.33,Adidas
P09677,Nike Jeans Pro,Fashion,23915.24,Nike
P09678,Philips Vacuum Cleaner Pro,Home Appliances,19275.6,Philips
P09679,Levis Jeans Max,Fashion,24249.21,Levis
P09680,Samsung Headphones Lite,Electronics,33686.25,Samsung
P09681,Puma Badminton Racket Deluxe,Sports,2458.48,Puma
P09682,,Fashion,43592.84,Levis
P09683,Lakme Face Wash Pro,Beauty,24584.26,Lakme
P09684,Lakme Moisturizer Lite,Beauty,78027.26,Lakme
P09685,HP Headphones Deluxe,Electronics,84626.59,HP
P09686,Whirlpool Water Purifier Deluxe,Home Appliances,42282.66,Whirlpool
P09687,McGrawHill Guidebook Max,Books,30460.75,McGrawHill
P09688,Tata Cereal Pro,Groceries,3619.09,Tata
P09689,Levis Kurta Max,Fashion,37296.89,Levis
P09690,McGrawHill Guidebook Deluxe,Books,82269.27,McGrawHill
P07688,Dove Moisturizer Pro,Beauty,66196.8,Dove
P09692,Britannia Coffee Max,Groceries,48738.99,Britannia
,Philips Washing Machine Standard,Home Appliances,8105.6,Philips
P09694,HomeTown Office Chair Lite,Furniture,70036.01,HomeTown
P09695,Urban Ladder Sofa Pro,Furniture,3909.62,Urban Ladder
,McGrawHill Children Book Max,Books,7763.29,McGrawHill
P09697,Puma T-Shirt Standard,Fashion,5960.17,Puma
P09698,Aashirvaad Cereal Standard,Groceries,15799.24,Aashirvaad
P09699,,Books,57900.86,Penguin
P09700,Maybelline Face Wash Lite,Beauty,36891.39,Maybelline
P09701,Nestle Rice Deluxe,Groceries,92313.85,Nestle
P09702,Nike Jeans Plus,Fashion,90923.7,Nike
P09703,Dove Lipstick Standard,Beauty,38225.36,Dove
P09704,Kellogg's Milk Powder Lite,Groceries,19637.59,Kellogg's
P09705,Biotique Lipstick Plus,Beauty,23457.02,Biotique
P09706,IFB Washing Machine Max,Home Appliances,92090.46,IFB
P09707,Philips Ceiling Fan Max,Home Appliances,25001.19,Philips
P09708,Adidas Kurta Pro,Fashion,58596.07,Adidas
P09709,Aashirvaad Wheat Flour Plus,Groceries,78820.05,Aashirvaad
P09710,Nike Football Plus,Sports,18920.79,Nike
P09711,Reebok Badminton Racket Pro,Sports,54102.66,Reebok
P09712,IFB Washing Machine Plus,Home Appliances,602.48,IFB
P09713,Nike Jeans Lite,Fashion,51150.78,Nike
P09714,HomeTown Study Table Pro,Furniture,4413.91,HomeTown
P09715,Acer Mouse Plus,Electronics,60369.47,Acer
P09716,Levis Jacket Standard,Fashion,57557.9,Levis
P09717,,Electronics,80164.79,LG
P09718,Urban Ladder Wardrobe Plus,Furniture,59849.35,Urban Ladder
P09719,Puma Sneakers Deluxe,Fashion,93425.84,Puma
P09720,Puma Saree Pro,Fashion,12445.92,Puma
P09721,HomeTown Bookshelf Plus,Furniture,24133.86,HomeTown
P09722,IFB Mixer Grinder Plus,Home Appliances,4500.63,IFB
P09723,Penguin Workbook Standard,Books,59665.51,Penguin
P09724,LG Water Purifier Max,Home Appliances,6524.26,LG
P09725,Scholastic Notebook Standard,Books,4121.56,Scholastic
P09726,Scholastic Workbook Pro,Books,88913.43,Scholastic
P09727,Biotique Moisturizer Plus,Beauty,44949.69,Biotique
P09728,Apple Smartwatch Standard,Electronics,21085.22,Apple
P09729,Philips Mixer Grinder Plus,Home Appliances,90751.52,Philips
P09730,Ikea Bookshelf Plus,Furniture,10443.24,Ikea
P09731,Panasonic Washing Machine Standard,Home Appliances,58686.91,Panasonic
P09732,McGrawHill Notebook Standard,Books,61398.04,McGrawHill
P09733,HP Smartphone Lite,Electronics,45314.17,HP
P09734,Asus Monitor Standard,Electronics,33951.69,Asus
P09735,Nilkamal Dining Table Standard,Furniture,9714.22,Nilkamal
P09736,Nike Hoodie Standard,Fashion,26646.07,Nike
P09737,Dell Keyboard Deluxe,Electronics,55990.37,Dell
P09738,,Books,31044.19,HarperCollins
P09739,Reebok Cricket Bat Plus,Sports,38914.57,Reebok
P09740,Nike Jacket Standard,Fashion,44291.61,Nike
P09741,L'Oreal Moisturizer Lite,Beauty,39315.6,L'Oreal
P09742,Zara Cap Plus,Fashion,77332.41,Zara
P09743,Panasonic Washing Machine Pro,Home Appliances,49377.21,Panasonic
P09744,Yonex Dumbbells Pro,Sports,66646.54,Yonex
P09745,Whirlpool Water Purifier Deluxe,Home Appliances,1195.43,Whirlpool
P09746,Adidas Football Max,Sports,98085.81,Adidas
P09747,Lakme Conditioner Standard,Beauty,75519.61,Lakme
P09748,Bosch Ceiling Fan Pro,Home Appliances,59370.41,Bosch
P09749,Puma Dress Max,Fashion,5636.76,Puma
P09750,Dove Perfume Plus,Beauty,93371.5,Dove
P09751,McGrawHill Dictionary Pro,Books,95941.28,McGrawHill
P09752,Britannia Pasta Standard,Groceries,18143.4,Britannia
P09753,Panasonic Air Conditioner Plus,Home Appliances,57828.51,Panasonic
P09754,LG Refrigerator Deluxe,Home Appliances,76997.59,LG
P09755,HomeTown Wardrobe Lite,Furniture,93711.32,HomeTown
P09756,Sony Camera Max,Electronics,79432.37,Sony
P09757,IFB Microwave Max,Home Appliances,2333.99,IFB
P09758,Lenovo Tablet Lite,Electronics,95783.16,Lenovo
P09759,Adidas Dress Lite,Fashion,25036.46,Adidas
P09760,L'Oreal Soap Plus,Beauty,93780.86,L'Oreal
P09761,Sony Mouse Pro,Electronics,22066.8,Sony
P09762,Panasonic Mixer Grinder Deluxe,Home Appliances,92040.27,Panasonic
P09763,Godrej Bookshelf Deluxe,Furniture,27288.61,Godrej
P09764,Amul Milk Powder Standard,Groceries,82412.99,Amul
P09765,Maybelline Conditioner Lite,Beauty,44063.98,Maybelline
P09766,Acer Headphones Deluxe,Electronics,,Acer
P09767,Maybelline Lipstick Plus,Beauty,91498.16,Maybelline
P09768,Panasonic Washing Machine Max,Home Appliances,39715.27,Panasonic
P09769,LG Microwave Deluxe,Home Appliances,25249.21,LG
P09770,Dove Perfume Max,Beauty,86469.73,Dove
P09771,Nestle Cooking Oil Plus,Groceries,30230.56,Nestle
P09772,Urban Ladder Sofa Pro,Furniture,45756.9,Urban Ladder
P09773,Whirlpool Vacuum Cleaner Deluxe,Home Appliances,26468.18,Whirlpool
P09774,Zara Cap Pro,Fashion,82278.39,Zara
P09775,Godrej Sofa Max,Furniture,4415.31,Godrej
P09776,McGrawHill Notebook Lite,Books,49020.3,McGrawHill
P09777,Cosco Dumbbells Lite,Sports,42809.19,Cosco
P09778,Panasonic Washing Machine Pro,Home Appliances,10542.93,Panasonic
P09779,Yonex Football Max,Sports,16168.81,Yonex
P09780,Nike Dress Pro,Fashion,59368.22,Nike
P09781,Cosco Football Max,Sports,25622.93,Cosco
P09782,HarperCollins Children Book Pro,Books,19338.14,HarperCollins
P09783,H&M Hoodie Lite,Fashion,46724.08,H&M
P09784,Nike Jeans Deluxe,Fashion,33819.07,Nike
P09785,Lakme Shampoo Plus,Beauty,11718.14,Lakme
P09786,Biotique Lipstick Plus,Beauty,24364.33,Biotique
P09787,Kellogg's Cereal Deluxe,Groceries,20562.94,Kellogg's
P09788,Apple Laptop Lite,Electronics,22013.72,Apple
P09789,L'Oreal Soap Pro,Beauty,14202.96,L'Oreal
P09790,Nivea Conditioner Lite,Beauty,25009.86,Nivea
P09791,Adidas Badminton Racket Lite,Sports,80557.26,Adidas
P09792,Nilkamal Bookshelf Plus,Furniture,8563.71,Nilkamal
P09793,Ikea Dining Table Standard,Furniture,394.29,Ikea
P09794,Asus Monitor Lite,Electronics,64114.75,Asus
P09795,Nike Cricket Bat Plus,Sports,19629.46,Nike
P09796,Scholastic Notebook Standard,Books,47072.34,Scholastic
P09797,Nike Cricket Bat Max,Sports,95605.27,Nike
P09798,Zara Cap Standard,Fashion,4125.15,Zara
P09799,McGrawHill Novel Deluxe,Books,6792.56,McGrawHill
P09800,Tata Rice Deluxe,Groceries,77143.84,Tata
P09801,Scholastic Novel Pro,Books,91094.1,Scholastic
P09802,Whirlpool Washing Machine Lite,Home Appliances,22668.56,Whirlpool
P09803,Kellogg's Tea Pro,Groceries,75413.97,Kellogg's
P09804,Adidas Cap Standard,Fashion,4363.85,Adidas
P09805,Adidas Cap Deluxe,Fashion,85985.48,Adidas
P09806,Zara Jeans Max,Fashion,32899.93,Zara
P09807,Reebok Running Shoes Pro,Sports,50130.35,Reebok
P09808,Yonex Dumbbells Max,Sports,37877.76,Yonex
P09809,Ikea Dining Table Plus,Furniture,,Ikea
P09810,HomeTown Dining Table Standard,Furniture,1496.35,HomeTown
P09811,IFB Washing Machine Pro,Home Appliances,47284.14,IFB
P09812,HP Tablet Lite,Electronics,7071.75,HP
P09813,Britannia Cereal Plus,Groceries,73276.75,Britannia
P09814,Aashirvaad Wheat Flour Max,Groceries,22100.84,Aashirvaad
P09815,Godrej Bed Frame Plus,Furniture,74872.08,Godrej
P09816,Lakme Face Wash Plus,Beauty,40155.31,Lakme
P09817,Samsung Monitor Pro,Electronics,63520.73,Samsung
P09818,Oxford Guidebook Standard,Books,35447.92,Oxford
P09819,Acer Mouse Plus,Electronics,71676.68,Acer
P09820,Kellogg's Milk Powder Pro,Groceries,47580.0,Kellogg's
P09821,Dell Headphones Plus,Electronics,7790.36,Dell
P09822,Puma Jacket Plus,Fashion,82096.59,Puma
P09823,Philips Washing Machine Lite,Home Appliances,95821.31,Philips
P09824,Levis Cap Plus,Fashion,42996.84,Levis
P09825,L'Oreal Soap Standard,Beauty,39313.99,L'Oreal
P09826,Oxford Guidebook Pro,Books,31604.77,Oxford
P09827,Nike Cricket Bat Pro,Sports,87971.32,Nike
P09828,Philips Microwave Deluxe,Home Appliances,92944.41,Philips
P09829,Reebok Yoga Mat Deluxe,Sports,72370.06,Reebok
P09830,Zara Saree Plus,Fashion,27940.84,Zara
P09831,Kellogg's Cooking Oil Plus,Groceries,84784.29,Kellogg's
P09832,Nike Saree Lite,Fashion,99576.35,Nike
P09833,Penguin Guidebook Plus,Books,57339.5,Penguin
P09834,McGrawHill Guidebook Lite,Books,48969.07,McGrawHill
P09835,Oxford Novel Max,Books,8036.16,Oxford
P09836,Levis Dress Plus,Fashion,76549.7,Levis
P09837,McGrawHill Novel Standard,Books,60615.51,McGrawHill
P09838,Britannia Pasta Plus,Groceries,80378.75,Britannia
P09839,Nilkamal Wardrobe Pro,Furniture,4481.25,Nilkamal
P09840,Levis T-Shirt Plus,Fashion,19595.93,Levis
P09841,Panasonic Water Purifier Plus,Home Appliances,79375.9,Panasonic
P09842,Kellogg's Rice Lite,Groceries,35180.84,Kellogg's
P09843,Kellogg's Cooking Oil Max,Groceries,48548.58,Kellogg's
P09844,HarperCollins Textbook Deluxe,Books,,HarperCollins
P09845,Britannia Biscuits Deluxe,Groceries,35090.6,Britannia
P09846,Adidas Dress Lite,Fashion,73945.29,Adidas
P09847,Godrej Wardrobe Deluxe,Furniture,33847.03,Godrej
P09848,Amul Milk Powder Deluxe,Groceries,35624.92,Amul
P09849,HarperCollins Children Book Plus,Books,28874.53,HarperCollins
P09850,McGrawHill Guidebook Plus,Books,79735.86,McGrawHill
P09851,Adidas Basketball Standard,Sports,59748.0,Adidas
P09852,Cosco Badminton Racket Pro,Sports,87654.48,Cosco
P09853,Puma Jeans Lite,Fashion,71854.18,Puma
P09854,Amul Pasta Pro,Groceries,38760.11,Amul
P09855,McGrawHill Workbook Pro,Books,2978.89,McGrawHill
P09856,Adidas Saree Max,Fashion,80939.23,Adidas
P09857,HarperCollins Guidebook Plus,Books,79045.7,HarperCollins
P09858,Nilkamal Bed Frame Standard,Furniture,17876.65,Nilkamal
P09859,Acer Printer Deluxe,Electronics,3457.87,Acer
P09860,Britannia Milk Powder Standard,Groceries,55488.88,Britannia
P09861,Penguin Notebook Plus,Books,12394.88,Penguin
P09862,H&M Dress Max,Fashion,38740.05,H&M
P06010,Ikea Office Chair Deluxe,Furniture,36900.15,Ikea
P09864,L'Oreal Shampoo Plus,Beauty,54586.16,L'Oreal
P09865,Britannia Pasta Standard,Groceries,80766.3,Britannia
P09866,Nivea Perfume Deluxe,Beauty,11345.13,Nivea
P09867,Lakme Conditioner Standard,Beauty,49688.4,Lakme
P09868,,Sports,86167.55,Puma
P09869,L'Oreal Shampoo Pro,Beauty,29899.05,L'Oreal
P09870,Cosco Football Plus,Sports,86807.91,Cosco
P09871,Reebok Yoga Mat Deluxe,Sports,36907.19,Reebok
P09872,HarperCollins Dictionary Deluxe,Books,18717.98,HarperCollins
P09873,Reebok Football Lite,Sports,78595.88,Reebok
P09874,Yonex Basketball Lite,Sports,80864.51,Yonex
P09875,Reebok Dumbbells Pro,Sports,50960.6,Reebok
P09876,Acer Smartwatch Lite,Electronics,81784.22,Acer
P09877,HP Headphones Max,Electronics,90950.37,HP
P09878,Britannia Coffee Standard,Groceries,59878.22,Britannia
P09879,,Home Appliances,92177.84,IFB
P09880,Amul Tea Lite,Groceries,40782.59,Amul
P09881,Levis Kurta Deluxe,Fashion,53262.22,Levis
P09882,Oxford Workbook Deluxe,Books,26979.12,Oxford
P09883,Puma Dumbbells Standard,Sports,35274.83,Puma
P09884,,Furniture,79468.98,Urban Ladder
P09885,L'Oreal Lipstick Max,Beauty,83819.01,L'Oreal
P09886,Biotique Conditioner Standard,Beauty,59524.48,Biotique
P09887,Dove Soap Max,Beauty,59582.29,Dove
P09888,LG Water Purifier Pro,Home Appliances,95948.89,LG
P09889,Britannia Rice Plus,Groceries,95708.28,Britannia
P09890,Urban Ladder Bed Frame Pro,Furniture,67118.68,Urban Ladder
P09891,LG Ceiling Fan Standard,Home Appliances,7411.74,LG
P09892,Dove Shampoo Max,Beauty,10857.84,Dove
P09893,Nivea Soap Max,Beauty,18581.66,Nivea
P09894,Levis Dress Lite,Fashion,16636.14,Levis
P09895,Adidas Dumbbells Plus,Sports,75477.28,Adidas
P09896,Adidas Cricket Bat Max,Sports,8658.69,Adidas
P09897,Amul Pasta Pro,Groceries,50143.1,Amul
P09898,Levis Kurta Lite,Fashion,39757.15,Levis
P09899,H&M Jeans Standard,Fashion,51485.31,H&M
P09900,Bosch Washing Machine Max,Home Appliances,4796.17,Bosch
P09901,Whirlpool Air Conditioner Plus,Home Appliances,59500.76,Whirlpool
P09902,Yonex Dumbbells Lite,Sports,31852.58,Yonex
P09903,Britannia Pasta Standard,Groceries,38459.18,Britannia
P09904,Nestle Wheat Flour Standard,Groceries,8766.78,Nestle
P09905,Penguin Dictionary Lite,Books,35881.45,Penguin
P09906,Scholastic Novel Standard,Books,22006.58,Scholastic
P09907,Lenovo Headphones Plus,Electronics,3369.63,Lenovo
P09908,Philips Ceiling Fan Deluxe,Home Appliances,3237.67,Philips
P06941,Yonex Cricket Bat Standard,Sports,72226.6,Yonex
P09910,LG Monitor Standard,Electronics,41179.25,LG
P09911,Tata Tea Max,Groceries,48311.32,Tata
,Penguin Workbook Lite,Books,41372.77,Penguin
P09913,Penguin Textbook Pro,Books,4026.35,Penguin
P09914,Nike Cricket Bat Pro,Sports,88192.41,Nike
P09915,Nike Hoodie Lite,Fashion,76612.86,Nike
P09916,Aashirvaad Cereal Lite,Groceries,14421.44,Aashirvaad
P09917,Kellogg's Cooking Oil Deluxe,Groceries,74079.88,Kellogg's
P09918,Kellogg's Milk Powder Standard,Groceries,89656.85,Kellogg's
P09919,Puma Running Shoes Deluxe,Sports,6719.97,Puma
P09920,Adidas Kurta Standard,Fashion,91725.31,Adidas
P09921,Cosco Badminton Racket Pro,Sports,89345.95,Cosco
P09922,Nilkamal Office Chair Deluxe,Furniture,22546.35,Nilkamal
P09923,LG Mouse Standard,Electronics,44159.34,LG
P09924,Lakme Face Wash Pro,Beauty,87582.42,Lakme
P09925,HarperCollins Guidebook Max,Books,14766.52,HarperCollins
P09926,Nivea Perfume Max,Beauty,75182.69,Nivea
P09927,IFB Refrigerator Plus,Home Appliances,56838.77,IFB
P09928,Nilkamal Sofa Standard,Furniture,95078.95,Nilkamal
P09929,Yonex Football Deluxe,Sports,79814.74,Yonex
P09930,Adidas Cap Plus,Fashion,79094.76,Adidas
P09931,Whirlpool Washing Machine Standard,Home Appliances,6538.3,Whirlpool
P09932,Panasonic Washing Machine Deluxe,Home Appliances,21306.06,Panasonic
P09933,Adidas Kurta Deluxe,Fashion,11479.79,Adidas
P09934,Nivea Perfume Pro,Beauty,70141.6,Nivea
P09935,McGrawHill Guidebook Max,Books,10961.16,McGrawHill
P09936,Bosch Ceiling Fan Deluxe,Home Appliances,48585.17,Bosch
P09937,Sony Smartphone Pro,Electronics,61877.12,Sony
P07253,Nike Yoga Mat Standard,Sports,21942.5,Nike
P09939,Nike Jacket Plus,Fashion,72298.81,Nike
P09940,Urban Ladder Study Table Lite,Furniture,67090.81,Urban Ladder
P09941,Tata Rice Pro,Groceries,73066.19,Tata
P09942,,Books,5793.24,McGrawHill
P09943,Puma Sneakers Standard,Fashion,85148.08,Puma
P09944,Apple Tablet Plus,Electronics,23567.22,Apple
P09945,Levis T-Shirt Deluxe,Fashion,16144.82,Levis
P09946,Reebok Football Lite,Sports,25400.83,Reebok
P09947,Nilkamal Wardrobe Lite,Furniture,6808.82,Nilkamal
P09948,Biotique Face Wash Deluxe,Beauty,64081.24,Biotique
P09949,Acer Mouse Deluxe,Electronics,96974.02,Acer
P09950,Penguin Novel Lite,Books,7396.5,Penguin
P09951,Lakme Shampoo Max,Beauty,69207.7,Lakme
P09952,Nike Jeans Pro,Fashion,97768.46,Nike
P09953,McGrawHill Novel Plus,Books,18397.28,McGrawHill
P09954,Asus Smartphone Lite,Electronics,18643.45,Asus
P09955,Britannia Pasta Max,Groceries,31215.67,Britannia
P09956,HP Tablet Standard,Electronics,9311.28,HP
P09957,Urban Ladder Dining Table Lite,Furniture,95486.98,Urban Ladder
P09958,Ikea Sofa Lite,Furniture,2617.2,Ikea
P09959,H&M Sneakers Standard,Fashion,77095.0,H&M
P09960,Penguin Children Book Standard,Books,72880.11,Penguin
P09961,Adidas Dumbbells Pro,Sports,62652.54,Adidas
P09962,Panasonic Refrigerator Deluxe,Home Appliances,77587.09,Panasonic
P09963,HP Smartphone Deluxe,Electronics,99494.63,HP
P09964,Penguin Novel Standard,Books,11550.81,Penguin
P09965,Urban Ladder Wardrobe Pro,Furniture,88487.02,Urban Ladder
P09966,Philips Washing Machine Standard,Home Appliances,69469.79,Philips
P09967,Kellogg's Coffee Pro,Groceries,69522.44,Kellogg's
P09968,Philips Air Conditioner Standard,Home Appliances,73944.07,Philips
P09969,LG Air Conditioner Max,Home Appliances,98979.43,LG
P09970,Lakme Shampoo Plus,Beauty,6359.02,Lakme
P09971,Oxford Novel Lite,Books,22703.17,Oxford
P09972,Dell Camera Plus,Electronics,55209.41,Dell
P05496,HarperCollins Children Book Pro,Books,24822.34,HarperCollins
P09974,Panasonic Microwave Plus,Home Appliances,88141.61,Panasonic
P09975,Nilkamal Sofa Deluxe,Furniture,59999.17,Nilkamal
P09976,Biotique Face Wash Standard,Beauty,42343.05,Biotique
P09977,Samsung Keyboard Max,Electronics,,Samsung
P00145,Reebok Running Shoes Plus,Sports,27551.3,Reebok
P09979,Asus Printer Standard,Electronics,32620.86,Asus
P09980,Ikea Bookshelf Deluxe,Furniture,53423.67,Ikea
P09981,Nestle Biscuits Standard,Groceries,20179.06,Nestle
P09982,Nike Sneakers Pro,Fashion,18973.36,Nike
P09983,,Beauty,10926.12,Biotique
P09984,Tata Coffee Lite,Groceries,39474.11,Tata
P09985,Amul Rice Standard,Groceries,45148.49,Amul
P09986,Apple Printer Standard,Electronics,40921.79,Apple
P09987,Reebok Dumbbells Deluxe,Sports,81055.66,Reebok
P09988,Kellogg's Coffee Plus,Groceries,20543.85,Kellogg's
P09989,,Home Appliances,99059.04,Bosch
