line_item_id,transaction_id,product_id,quantity,price
16697,T19914,P518,3,11260.55
16698,T6141,P492,3,33093.52
16699,T12843,P530,5,45924.16
16700,T9637,P521,3,18518.41
16701,T12680,P568,5,25017.44
16702,T14100,P565,1,8727.33
16703,T14878,P474,4,32837.85
16704,T19709,P476,2,18811.91
16705,T13430,P251,1,36806.51
16706,T9140,P529,1,22841.27
16707,T13091,P229,3,31944.16
16708,T11870,P522,3,2591.02
16709,T2125,P170,3,25656.72
16710,T15304,P192,4,10672.97
16711,T20828,P413,4,5409.12
16712,T19952,P137,5,2580.19
16713,T1767,P481,3,14924.22
16714,T20671,P528,4,38635.38
16715,T20502,P307,2,6152.56
16716,T11904,P427,1,9289.72
16717,T20774,P524,5,4863.32
16718,T19908,P366,3,25352.85
16719,T15013,P272,2,34228.24
16720,T11228,P533,4,29937.58
16721,T5898,P357,3,41306.37
16722,T16422,P311,2,5623.81
16723,T10540,P379,2,21349.09
16724,T16855,P149,4,
16725,T3827,P225,2,4777.89
16726,T9211,P589,2,47020.56
16727,T11947,P445,5,19738.85
16728,T20423,P230,2,13090.57
16729,T20767,P597,2,11552.76
16730,T12278,P384,4,31125.6
16731,T2685,P411,2,36215.03
16732,T7386,P515,2,8195.43
16733,T11672,P294,2,13464.31
16734,T2818,P250,5,21049.82
16735,T14198,P419,5,24562.11
16736,T6715,P573,5,12911.9
16737,T2031,P141,1,44249.19
16738,T19468,P141,4,8409.41
16739,T4656,P229,4,18972.17
16740,T18689,P126,3,11390.71
16741,T6337,P341,5,12583.81
16742,T12188,P399,4,31414.41
16743,T14739,P363,2,39689.13
16744,T11152,P198,1,28990.74
16745,T10891,P551,1,13114.32
16746,T1007,P123,3,29434.25
16747,T5654,P340,3,23160.08
16748,T16118,P242,4,38091.86
16749,T8652,P222,1,46062.87
16750,T18464,P247,1,44249.68
16751,T18414,P216,4,38973.53
16752,T9282,P227,5,20710.76
16753,T15668,P159,1,15904.62
16754,T2877,P473,1,39421.59
16755,T17843,P294,1,31162.73
16756,T15795,P158,4,
16757,T2574,P392,1,37023.9
16758,T12488,P411,3,4028.76
16759,T14636,P405,2,28198.76
16760,T8499,P410,5,48892.59
16761,T3544,P415,1,41919.0
16762,T14486,P225,2,16591.99
16763,T12585,P155,5,31218.65
16764,T7090,P515,2,23227.21
16765,T19246,P566,4,42553.64
16766,T6248,P349,5,950.7
16767,T7974,P102,5,44293.13
16768,T14087,P228,5,43278.75
16769,T2235,P273,3,31221.99
16770,T12702,P299,5,4523.09
16771,T4099,P393,4,38945.66
16772,T3605,P435,3,4090.03
16773,T18849,P222,,7813.67
16774,T5073,P321,1,14880.0
16775,T13468,P587,2,48542.67
16776,T17450,P125,5,5198.17
16777,T10778,P102,1,39993.83
16778,T6795,P198,3,32678.5
16779,T16439,P582,3,49351.29
16780,T14649,P391,3,18247.53
16781,T11685,P343,3,5914.25
16782,T16386,P204,4,20925.61
16783,T10272,P195,4,33710.24
16784,T12258,P309,2,41712.05
16785,T15259,P386,4,38514.81
16786,T2142,P270,3,24802.67
16787,T8938,P558,5,15588.21
16788,T12385,P529,1,27635.75
16789,T14367,P310,4,38594.31
16790,T18094,P231,2,46311.19
16791,T14561,P544,5,41871.38
16792,T18679,P493,5,15468.7
16793,T4498,P423,4,27770.51
16794,T18031,P353,2,16044.07
16795,T14448,P542,,18554.49
16796,T4265,P548,2,13546.93
16797,T11732,P540,1,26811.5
16798,T16159,P245,3,9945.81
16799,T10214,P493,4,9866.45
16800,T20573,P437,1,11172.95
16801,T19636,P438,5,11573.44
16802,T16235,P290,2,6617.32
16803,T17800,P333,3,25118.87
16804,T18278,P507,5,3747.91
16805,T7685,P384,5,10621.06
16806,T1314,P307,5,290.33
16807,T20149,P293,5,23000.76
16808,T19384,P482,2,39705.86
16809,T5735,P201,1,36826.58
16810,T1320,P346,1,29353.14
16811,T1591,P570,3,4902.74
16812,T15764,P447,5,15777.89
16813,T16800,P385,1,13305.37
16814,T2474,P401,4,37754.02
16815,T14545,P495,3,27345.76
16816,T9680,P543,1,47384.38
16817,T2674,P540,5,14592.59
16818,T6359,P498,4,30519.78
16819,T5173,P402,5,48362.21
16820,T7691,P233,2,24433.03
16821,T3781,P305,4,1084.63
16822,T18492,P473,2,21742.93
16823,T8970,P375,2,17277.74
16824,T19776,P231,2,26434.45
16825,T18872,P116,2,35778.95
16826,T15803,P334,1,8040.19
16827,T15164,P137,2,15241.87
16828,T8795,P459,3,7389.56
16829,T9882,P166,4,36605.3
16830,T16151,P593,4,38393.53
16831,T15625,P219,5,3952.31
16832,T3774,P435,4,19610.44
16833,T8482,P191,5,894.87
16834,T13327,P154,5,1211.22
16835,T12378,P389,2,33246.48
16836,T18454,P165,1,30327.04
16837,T6721,P118,4,48588.36
16838,T11448,P221,2,32642.27
16839,T2059,P431,4,36969.61
16840,T6904,P516,4,2943.16
16841,T3438,P259,2,31654.58
16842,T13989,P146,5,28492.22
16843,T12527,P284,5,44931.72
16844,T9547,P536,4,25343.82
16845,T4032,P404,4,19985.83
16846,T10671,P250,5,7548.8
16847,T13391,P588,1,48072.41
16848,T3357,P372,2,29830.21
16849,T10964,P519,3,37105.96
16850,T8770,P560,4,37657.67
16851,T17429,P558,1,12348.45
16852,T10032,P195,3,32803.66
16853,T7033,P333,5,12192.72
16854,T15669,P269,3,1661.69
16855,T9442,P253,4,7306.77
16856,T9303,P128,4,7540.66
16857,T4530,P151,,47465.01
16858,T3451,P391,1,15822.03
16859,T6210,P546,4,40340.99
16860,T9078,P403,3,13390.08
16861,T16432,P287,3,20002.45
16862,T10416,P276,5,24049.75
16863,T18595,P508,3,10861.78
16864,T5212,P243,5,34579.33
16865,T12699,P394,5,2084.36
16866,T12165,P332,5,2660.71
16867,T15738,P588,2,39596.14
16868,T20571,P125,3,2856.55
16869,T13532,P123,2,38857.98
16870,T19033,P132,3,3737.34
16871,T19322,P301,3,15712.02
16872,T14894,P501,5,45795.25
16873,T13584,P333,2,14090.68
16874,T16847,P206,5,41719.52
16875,T17216,P377,4,35094.11
16876,T17053,P212,5,27508.75
16877,T18674,P455,3,8651.17
16878,T11781,P105,2,41745.33
16879,T4530,P266,3,37100.82
16880,T5393,P481,1,46629.98
16881,T3721,P367,2,24569.45
16882,T2656,P165,5,
16883,T17676,P191,4,32924.28
16884,T1964,P528,5,41218.18
16885,T18113,P163,1,7444.31
16886,T16080,P199,2,38498.0
16887,T17946,P122,5,28023.16
16888,T12349,P475,5,26023.67
16889,T12244,P463,5,12183.2
16890,T14520,P453,5,49999.28
16891,T9082,P379,5,3104.15
16892,T19119,P361,3,49890.9
16893,T10466,P437,4,31098.12
16894,T8462,P462,1,27914.1
16895,T3339,P164,2,46337.15
16896,T4825,P556,3,7623.58
16897,T9658,P559,3,45973.2
16898,T1164,P416,1,48348.5
16899,T16704,P371,,5226.41
16900,T13407,P113,4,5461.04
16901,T17633,P329,5,27732.13
16902,T6694,P580,5,40955.49
16903,T19134,P471,5,30536.75
16904,T14218,P340,5,49418.83
16905,T19799,P220,3,31719.51
16906,T10465,P110,2,12410.84
16907,T10458,P319,3,16117.69
16908,T4994,P187,3,18243.42
16909,T16768,P465,4,13334.3
16910,T15521,P499,3,
16911,T3623,P581,2,43024.4
16912,T5040,P575,1,6432.78
16913,T11480,P168,1,40808.65
16914,T14509,P167,3,14373.76
16915,T9107,P261,4,9145.66
16916,T18006,P382,5,23689.48
16917,T13438,P119,2,49287.21
16918,T20067,P136,3,22321.3
16919,T8852,P461,2,15897.5
16920,T9675,P594,4,2736.45
16921,T15433,P381,2,5135.94
16922,T11038,P392,4,35784.69
16923,T18611,P573,1,20216.21
16924,T7244,P180,2,11697.59
16925,T5782,P406,4,48103.87
16926,T15995,P527,2,28504.09
16927,T12327,P123,2,3105.55
16928,T2378,P209,4,8022.3
16929,T3281,P143,1,47043.38
16930,T9336,P384,1,23492.04
16931,T5513,P181,3,28905.85
16932,T13251,P214,4,31114.3
16933,T8084,P406,5,19892.57
16934,T16980,P471,1,28503.84
16935,T2549,P351,3,23215.7
16936,T13918,P236,4,12108.25
16937,T4487,P115,2,47502.76
16938,T16557,P487,3,49991.85
16939,T8087,P136,2,42495.06
16940,T6800,P481,1,14336.36
16941,T17946,P345,4,48515.66
16942,T6521,P455,3,8216.28
16943,T13741,P527,4,32716.62
16944,T4829,P346,4,19747.93
16945,T12627,P441,4,18387.14
16946,T17588,P233,2,37675.09
16947,T13313,P158,2,14436.36
16948,T11534,P530,1,14755.85
16949,T9931,P352,2,40516.21
16950,T11120,P556,5,34430.1
16951,T12741,P539,2,33082.38
16952,T20509,P480,5,3912.08
16953,T20176,P584,4,22257.8
16954,T13071,P259,1,2458.73
16955,T4604,P231,5,10606.34
16956,T15705,P515,5,23415.32
16957,T16665,P543,2,25736.51
16958,T7463,P183,4,37375.78
16959,T14362,P126,2,38819.28
16960,T14964,P323,4,5668.26
16961,T6556,P304,5,20960.77
16962,T19941,P139,1,36003.23
16963,T5786,P506,5,29215.43
16964,T12151,P209,4,49371.89
16965,T2700,P472,5,16368.73
16966,T4174,P350,5,28614.34
16967,T11373,P428,4,12027.91
16968,T7339,P592,2,11659.66
16969,T3376,P115,3,28632.33
16970,T4750,P428,2,24360.11
16971,T4340,P310,4,28887.35
16972,T12092,P566,1,23601.62
16973,T10188,P456,1,39078.03
16974,T2868,P467,2,43278.89
16975,T10216,P228,4,43910.52
16976,T4566,P277,1,42195.82
16977,T20413,P308,5,35951.94
16978,T20536,P553,3,20007.34
16979,T15018,P217,,39172.78
16980,T14554,P193,4,43499.62
16981,T7224,P513,2,37615.0
16982,T6731,P416,1,5582.8
16983,T16871,P314,1,36825.48
16984,T1822,P479,1,8089.1
16985,T20889,P393,1,5781.67
16986,T1661,P468,2,49766.91
16987,T5195,P426,1,47359.48
16988,T4837,P190,3,20341.14
16989,T18516,P271,3,21118.51
16990,T1436,P244,5,666.03
16991,T7341,P187,1,41934.05
16992,T2784,P309,2,3197.41
16993,T15333,P225,3,27572.48
16994,T19740,P178,3,7910.61
16995,T4457,P145,4,
16996,T14563,P153,5,1122.68
16997,T10628,P254,4,6323.92
16998,T20003,P278,4,18681.28
16999,T12131,P599,2,27892.95
17000,T6889,P254,1,13822.97
17001,T20746,P532,5,36163.21
17002,T18484,P597,5,48573.44
17003,T3392,P171,4,6350.58
17004,T7939,P218,4,33614.88
17005,T12440,P192,3,20886.22
17006,T7669,P583,5,38627.96
17007,T15344,P459,2,48865.91
17008,T1510,P258,3,36792.4
17009,T4696,P469,4,3937.89
17010,T17140,P291,3,43752.88
17011,T13665,P139,4,30192.7
17012,T10881,P595,2,9858.51
17013,T13246,P592,4,12833.45
17014,T18732,P436,1,17945.75
17015,T1730,P421,1,26288.35
17016,T8950,P161,4,5987.12
17017,T10664,P141,3,28680.42
17018,T10826,P289,2,46748.73
17019,T19006,P205,5,19467.03
17020,T12266,P502,5,41082.42
17021,T14178,P529,1,49388.75
17022,T2305,P371,5,47747.94
17023,T11519,P359,1,48696.43
17024,T2192,P295,1,9983.75
17025,T6027,P503,2,39206.22
17026,T17576,P370,2,13952.23
17027,T2490,P566,1,20560.73
17028,T2442,P541,5,25879.31
17029,T7427,P205,1,44971.58
17030,T13017,P240,2,44405.4
17031,T16948,P366,2,26787.82
17032,T6872,P154,1,18966.72
17033,T6470,P487,3,31492.36
17034,T10533,P315,3,21292.71
17035,T7607,P322,2,22073.93
17036,T5664,P438,3,14369.17
17037,T13807,P259,3,10413.15
17038,T10203,P193,2,4003.63
17039,T10175,P516,3,3840.59
17040,T3012,P213,5,30920.84
17041,T13360,P307,3,3539.55
17042,T15093,P340,5,45976.37
17043,T7615,P321,3,17139.98
17044,T17729,P400,4,11883.01
17045,T19002,P187,1,17139.39
17046,T20873,P531,4,25922.64
17047,T20732,P568,4,41660.0
17048,T9916,P256,1,25993.32
17049,T1647,P274,3,48701.51
17050,T14598,P522,2,44278.32
17051,T16483,P148,5,10010.62
17052,T3127,P479,5,22943.41
17053,T12768,P173,4,28543.4
17054,T14218,P440,5,3595.06
17055,T2421,P490,5,13214.39
17056,T16949,P406,1,21245.3
17057,T3551,P391,2,16729.46
17058,T13207,P435,4,44859.68
17059,T8382,P246,2,24084.49
17060,T2343,P102,3,15226.19
17061,T18499,P348,2,31566.5
17062,T5890,P267,4,24336.05
17063,T5288,P159,2,21100.44
17064,T14658,P230,1,15717.55
17065,T13568,P262,3,529.25
17066,T4224,P154,3,23111.8
17067,T20186,P336,3,26527.86
17068,T19712,P459,5,34645.58
17069,T17290,P398,5,41102.51
17070,T20049,P427,5,46896.46
17071,T2181,P254,1,35750.56
17072,T17508,P224,4,23731.36
17073,T20568,P237,5,42948.56
17074,T17544,P423,4,13373.76
17075,T11282,P350,1,
17076,T8270,P524,1,2824.24
17077,T7630,P195,3,39119.46
17078,T20196,P569,2,1991.15
17079,T6982,P438,5,
17080,T7617,P541,5,18709.1
17081,T10486,P159,2,13009.7
17082,T18955,P237,5,22838.85
17083,T3145,P355,1,2732.23
17084,T16607,P526,4,45809.46
17085,T20725,P258,5,29928.35
17086,T17217,P423,1,28689.94
17087,T3937,P434,5,41033.17
17088,T12976,P554,2,47184.34
17089,T18163,P110,4,47275.99
17090,T10267,P327,3,11811.3
17091,T3648,P476,1,26619.51
17092,T19579,P597,3,29395.8
17093,T7436,P408,2,14001.01
17094,T10441,P249,1,49193.98
17095,T16269,P101,3,14554.02
17096,T11256,P471,1,19355.48
17097,T5680,P318,4,31491.65
17098,T16650,P502,1,22430.09
17099,T18273,P435,3,14713.94
17100,T8637,P487,3,45611.55
17101,T4755,P545,2,16848.63
17102,T14340,P575,2,38813.16
17103,T3699,P227,1,5069.07
17104,T20853,P146,4,5769.32
17105,T6914,P336,3,15436.61
17106,T9010,P380,3,6071.93
17107,T3001,P144,5,1373.86
17108,T4907,P385,1,36258.29
17109,T16069,P593,3,10276.95
17110,T5056,P443,5,1949.98
17111,T1999,P593,2,1615.25
17112,T19416,P492,4,17397.24
17113,T20425,P340,3,19464.95
17114,T7001,P241,5,18557.59
17115,T12359,P142,2,19741.47
17116,T20545,P490,2,33548.04
17117,T14552,P171,4,38781.59
17118,T12646,P563,1,42419.84
17119,T11876,P228,1,21077.02
17120,T11966,P496,2,12536.45
17121,T2105,P290,2,3642.67
17122,T10898,P453,5,29487.83
17123,T12130,P250,1,44786.72
17124,T16294,P238,4,7477.87
17125,T5449,P480,3,8603.27
17126,T15847,P395,1,10937.79
17127,T10138,P592,5,3460.58
17128,T6962,P249,4,604.54
17129,T16609,P294,4,14583.54
17130,T12537,P436,1,42671.5
17131,T12128,P133,2,22038.66
17132,T9441,P403,3,23499.99
17133,T9709,P530,5,17302.4
17134,T13252,P386,5,20866.79
17135,T9672,P214,3,9566.42
17136,T1946,P553,2,3668.25
17137,T15573,P532,2,
17138,T2606,P227,5,43188.47
17139,T19002,P360,,40462.58
17140,T4004,P566,5,17521.44
17141,T1006,P507,5,4616.46
17142,T12587,P305,5,4496.03
17143,T7970,P205,5,4945.43
17144,T12280,P112,,43555.99
17145,T2504,P596,1,6954.3
17146,T20995,P127,2,24785.67
17147,T8049,P352,3,22494.39
17148,T15800,P150,5,43997.39
17149,T16320,P358,2,40010.58
17150,T6595,P368,5,11473.61
17151,T16457,P520,4,6064.91
17152,T7285,P514,5,15402.03
17153,T17094,P474,4,
17154,T17954,P314,4,
17155,T2788,P376,4,36339.21
17156,T14085,P302,5,1077.8
17157,T14810,P247,5,37385.9
17158,T14099,P179,4,40877.47
17159,T18740,P536,5,43803.86
17160,T3396,P359,5,3282.39
17161,T8857,P390,1,15029.26
17162,T3934,P355,1,24338.02
17163,T1353,P288,3,10990.64
17164,T3587,P458,1,14768.86
17165,T5475,P523,2,38256.07
17166,T4336,P384,1,7658.93
17167,T20108,P266,2,17762.25
17168,T19058,P259,1,14991.36
17169,T16736,P203,5,28281.96
17170,T12370,P488,5,1974.97
17171,T14389,P536,2,10341.74
17172,T6128,P152,5,12669.6
17173,T11634,P227,3,47122.71
17174,T14820,P476,4,7718.07
17175,T17061,P179,3,5864.34
17176,T1777,P123,1,46333.43
17177,T15521,P547,3,18732.93
17178,T8828,P244,3,42966.5
17179,T14635,P127,3,42525.97
17180,T16526,P321,3,39384.56
17181,T14946,P121,3,37859.48
17182,T1742,P550,4,27218.89
17183,T8492,P189,2,45429.41
17184,T2652,P416,1,35862.46
17185,T9040,P442,5,14018.07
17186,T16968,P235,2,38479.14
17187,T11265,P458,2,18192.0
17188,T14999,P558,2,10402.46
17189,T8529,P517,2,9488.02
17190,T3724,P369,2,44250.44
17191,T19055,P442,4,16498.28
17192,T7078,P423,5,47123.89
17193,T10369,P411,3,13292.2
17194,T10575,P235,5,24444.08
17195,T12206,P569,2,39620.15
17196,T15588,P557,4,45691.5
17197,T11494,P138,3,10840.19
17198,T15595,P454,4,39331.13
17199,T3880,P176,5,15563.02
17200,T9416,P468,2,20546.68
17201,T20347,P497,2,16097.46
17202,T19099,P539,3,4561.51
17203,T16361,P358,3,38320.41
17204,T12058,P578,2,9201.21
17205,T19563,P362,4,38445.38
17206,T20754,P282,5,26507.35
17207,T1574,P269,4,47863.39
17208,T15025,P496,4,41313.81
17209,T7806,P241,2,5922.95
17210,T1459,P257,2,39442.39
17211,T8276,P526,2,8929.42
17212,T11885,P376,5,26627.62
17213,T7754,P368,5,703.12
17214,T7888,P344,,38190.6
17215,T14499,P343,3,28749.03
17216,T5945,P465,4,
17217,T20151,P157,3,19815.68
17218,T19615,P386,5,26045.43
17219,T10272,P455,2,
17220,T9082,P218,3,46018.43
17221,T9081,P239,4,43216.0
17222,T17192,P322,5,48009.54
17223,T10221,P423,2,22974.23
17224,T7952,P278,4,22946.18
17225,T1641,P516,5,44682.81
17226,T16374,P243,3,13285.95
17227,T19165,P466,3,23182.7
17228,T5514,P417,,2803.07
17229,T9864,P242,5,14989.34
17230,T9041,P512,4,34960.25
17231,T3442,P224,5,582.45
17232,T9651,P597,2,23103.72
17233,T19152,P552,3,
17234,T16792,P329,2,26442.94
17235,T9125,P375,3,18722.95
17236,T6813,P159,5,47271.01
17237,T5593,P223,2,46116.36
17238,T11542,P275,3,42339.77
17239,T14492,P306,3,11150.16
17240,T13615,P518,2,21033.55
17241,T11650,P420,1,11495.8
17242,T7384,P414,1,35080.97
17243,T3119,P450,2,49927.32
17244,T10458,P356,1,13282.48
17245,T10310,P471,3,49469.16
17246,T11891,P176,2,14305.32
17247,T5527,P563,2,8323.96
17248,T19594,P505,3,11161.05
17249,T15657,P342,3,18790.37
17250,T1982,P366,5,222.33
17251,T5893,P488,1,42058.63
17252,T8525,P278,4,19362.62
17253,T10582,P412,4,42166.81
17254,T4154,P188,3,27379.09
17255,T2224,P227,4,38780.45
17256,T9137,P172,4,31713.87
17257,T10932,P386,5,31420.64
17258,T11944,P266,5,39767.78
17259,T19560,P376,1,13933.12
17260,T20004,P288,4,6574.43
17261,T16082,P205,2,30063.87
17262,T1456,P218,3,25398.23
17263,T11673,P168,2,24317.47
17264,T16940,P439,5,40657.12
17265,T9721,P355,2,
17266,T5020,P529,2,9723.81
17267,T11272,P509,2,39059.46
17268,T16327,P504,5,13939.87
17269,T13987,P503,2,46609.92
17270,T3554,P322,3,41354.6
17271,T15608,P434,2,34699.59
17272,T4378,P148,4,29255.08
17273,T17685,P505,5,16039.78
17274,T10380,P413,4,28978.91
17275,T11120,P241,4,37717.57
17276,T16758,P543,3,23419.89
17277,T1750,P250,4,7827.29
17278,T10107,P283,5,37855.81
17279,T2248,P149,5,11720.64
17280,T1645,P116,4,21483.23
17281,T13533,P204,4,20844.79
17282,T16158,P219,3,20663.04
17283,T5510,P547,2,503.57
17284,T18680,P509,4,37353.6
17285,T12796,P211,1,49025.9
17286,T7367,P437,5,6661.03
17287,T18167,P476,2,1192.42
17288,T11417,P245,4,25980.42
17289,T10550,P552,5,18913.24
17290,T17945,P487,3,15052.01
17291,T8232,P405,2,38639.15
17292,T16577,P169,3,44891.71
17293,T7369,P227,1,17671.51
17294,T1016,P247,5,20414.17
17295,T13278,P372,1,39710.15
17296,T16926,P228,2,5109.67
17297,T5000,P272,2,15524.97
17298,T13954,P464,2,27590.71
17299,T13918,P596,5,40231.16
17300,T1733,P292,2,43887.8
17301,T4585,P143,2,19800.07
17302,T12384,P176,3,23522.08
17303,T13439,P579,3,43621.07
17304,T20377,P271,5,7803.35
17305,T5335,P582,2,23028.53
17306,T8047,P558,1,43554.93
17307,T3511,P597,2,43315.24
17308,T1410,P493,2,45589.87
17309,T16611,P285,1,44369.88
17310,T8429,P283,3,9863.15
17311,T9658,P137,1,42891.94
17312,T7990,P355,2,12071.01
17313,T20016,P363,4,49297.14
17314,T12382,P258,4,34560.86
17315,T12444,P105,4,19941.8
17316,T17341,P393,3,36788.27
17317,T3714,P534,3,36989.82
17318,T3287,P482,4,34571.68
17319,T16156,P206,2,32827.6
17320,T7315,P212,5,19799.68
17321,T13843,P148,4,49608.05
17322,T4123,P199,3,47111.96
17323,T9325,P167,5,4533.16
17324,T14320,P316,3,15152.68
17325,T1350,P231,1,2329.54
17326,T5012,P152,1,47638.37
17327,T17638,P466,1,15097.11
17328,T17214,P108,2,413.51
17329,T3977,P373,4,43212.83
17330,T13364,P581,2,19694.13
17331,T12214,P107,5,20078.18
17332,T15922,P257,2,49292.61
17333,T1132,P303,5,8573.92
17334,T7582,P504,2,45815.23
17335,T12333,P413,3,44646.76
17336,T5679,P442,2,27192.07
17337,T17689,P480,5,25080.14
17338,T17741,P582,3,8185.53
17339,T5964,P180,4,10984.04
17340,T6332,P317,5,39366.64
17341,T20020,P197,2,38395.37
17342,T3508,P489,5,11706.24
17343,T17847,P254,5,40378.96
17344,T4121,P508,5,46376.2
17345,T13237,P137,2,30902.73
17346,T20582,P223,2,8196.49
17347,T20312,P357,3,27847.82
17348,T6474,P116,4,23161.78
17349,T18625,P476,1,19168.35
17350,T1339,P245,1,13872.78
17351,T13220,P237,2,4048.66
17352,T16987,P384,2,22845.66
17353,T6922,P442,2,45401.13
17354,T10075,P269,5,32080.87
17355,T12708,P321,4,23329.52
17356,T19129,P297,1,33789.24
17357,T17471,P233,1,43734.52
17358,T10060,P435,2,42449.19
17359,T17392,P158,1,31917.61
17360,T18939,P242,2,22710.79
17361,T3797,P534,3,29740.84
17362,T4743,P172,4,8103.44
17363,T12336,P420,4,22601.32
17364,T1723,P413,1,37434.08
17365,T6009,P272,1,14274.21
17366,T20016,P563,1,40693.08
17367,T19444,P268,4,38956.41
17368,T16537,P350,1,13676.09
17369,T6365,P273,5,1445.32
17370,T7947,P210,,48911.08
17371,T2570,P472,4,35172.41
17372,T17453,P591,5,24308.05
17373,T13473,P341,3,37995.93
17374,T4223,P426,3,21188.65
17375,T14909,P236,5,303.86
17376,T15724,P456,5,17373.69
17377,T7282,P483,5,22988.35
17378,T18980,P275,3,29073.62
17379,T13246,P386,4,10146.57
17380,T4044,P345,1,27054.86
17381,T20499,P563,2,5560.84
17382,T16748,P562,3,13886.53
17383,T20799,P358,3,9860.26
17384,T1565,P280,3,33795.72
17385,T4057,P399,2,7047.68
17386,T11458,P581,2,47202.68
17387,T4857,P514,3,17104.34
17388,T11696,P587,2,49653.65
17389,T15718,P216,3,21683.07
17390,T10489,P237,4,20633.05
17391,T20654,P316,3,49127.76
17392,T1081,P140,5,31538.04
17393,T20743,P104,,26116.2
17394,T6075,P152,4,1060.75
17395,T16927,P151,3,
17396,T15682,P495,4,15326.65
17397,T14459,P507,3,42901.24
17398,T18940,P254,3,44131.68
17399,T11717,P310,5,36502.0
17400,T17995,P345,5,5769.96
17401,T20055,P196,2,38134.41
17402,T12850,P468,4,24077.02
17403,T16941,P569,4,34485.44
17404,T13499,P152,2,7495.24
17405,T19375,P569,2,23790.6
17406,T10085,P390,,4056.53
17407,T4730,P273,1,47591.05
17408,T8895,P460,5,43186.86
17409,T15039,P485,2,30770.0
17410,T9635,P487,3,21446.39
17411,T15511,P343,4,3494.77
17412,T5865,P142,4,45114.76
17413,T9860,P451,1,26268.97
17414,T20302,P102,3,33283.21
17415,T16459,P381,3,26274.86
17416,T7132,P553,1,6066.13
17417,T17233,P553,2,32804.82
17418,T1982,P226,2,28234.45
17419,T18539,P442,2,17965.87
17420,T17925,P219,5,43391.31
17421,T2708,P102,3,10495.29
17422,T16316,P580,4,13823.25
17423,T18396,P521,5,6942.87
17424,T16805,P362,5,27280.92
17425,T12861,P380,4,46044.15
17426,T10211,P587,3,37799.91
17427,T13028,P102,1,41490.83
17428,T15722,P596,4,9980.53
17429,T15504,P149,3,26103.35
17430,T10603,P420,4,31058.83
17431,T2616,P210,4,27068.88
17432,T13052,P491,1,8942.74
17433,T19071,P225,1,43092.78
17434,T1403,P519,2,7689.81
17435,T15047,P284,4,41862.49
17436,T16960,P163,5,9232.28
17437,T17978,P540,3,1267.54
17438,T17687,P153,2,28491.6
17439,T10953,P213,2,7084.33
17440,T16140,P414,2,43742.25
17441,T9364,P476,5,8251.34
17442,T7504,P537,4,8962.96
17443,T18530,P107,4,39525.27
17444,T19281,P158,3,18933.49
17445,T19189,P233,2,29867.05
17446,T5731,P116,2,17715.29
17447,T2656,P118,1,40347.76
17448,T5542,P188,5,40573.24
17449,T6428,P373,2,38664.82
17450,T5392,P153,5,34098.17
17451,T11514,P477,5,4069.08
17452,T14086,P277,5,26974.52
17453,T6264,P222,5,15600.8
17454,T19898,P202,2,4784.96
17455,T7462,P249,1,32712.03
17456,T1032,P138,1,31535.0
17457,T2432,P194,5,38494.06
17458,T16482,P425,3,44817.73
17459,T7128,P247,4,42989.93
17460,T8509,P581,3,23712.66
17461,T14993,P115,1,36001.66
17462,T19890,P141,5,1170.0
17463,T10394,P379,4,41354.43
17464,T14449,P463,1,28890.88
17465,T19818,P336,4,23770.26
17466,T5750,P595,2,45116.28
17467,T9019,P394,4,13814.3
17468,T17161,P471,2,24438.12
17469,T9892,P122,2,45570.71
17470,T18205,P116,3,538.74
17471,T3896,P473,3,14569.01
17472,T17771,P413,5,36075.94
17473,T11419,P346,4,23294.13
17474,T5689,P370,2,2149.06
17475,T9198,P209,5,29186.09
17476,T15134,P473,5,40345.82
17477,T5804,P572,5,506.43
17478,T6785,P390,,2302.69
17479,T11271,P216,5,21424.89
17480,T17660,P149,4,5358.33
17481,T13075,P346,2,37698.48
17482,T19747,P149,2,37169.51
17483,T4346,P524,1,37173.37
17484,T2241,P179,1,31823.15
17485,T9370,P373,1,25317.02
17486,T20001,P355,3,17633.45
17487,T8942,P597,2,8497.94
17488,T9803,P594,1,49755.23
17489,T19075,P147,3,36242.32
17490,T8178,P153,4,40587.35
17491,T7778,P109,2,11607.75
17492,T5115,P335,4,5884.04
17493,T15309,P201,1,48404.15
17494,T7239,P304,3,39036.55
17495,T4271,P180,3,48950.22
17496,T18737,P102,3,38280.89
17497,T13601,P496,1,34081.92
17498,T14204,P206,3,4710.52
17499,T2922,P107,4,22437.24
17500,T17390,P284,5,40553.29
17501,T13759,P441,4,39511.18
17502,T8162,P196,4,34900.16
17503,T13483,P465,4,8234.48
17504,T2732,P394,1,20817.03
17505,T20730,P384,2,39425.03
17506,T8414,P271,4,30327.07
17507,T8366,P318,2,7364.8
17508,T17424,P142,1,31578.13
17509,T18337,P545,2,37252.68
17510,T7166,P527,3,10117.03
17511,T3961,P140,5,41109.12
17512,T16997,P405,1,34683.69
17513,T14263,P213,5,29011.74
17514,T3509,P473,3,21414.25
17515,T11733,P274,5,2706.17
17516,T1908,P184,3,6043.08
17517,T5334,P274,2,41915.9
17518,T4209,P472,5,42951.62
17519,T9741,P550,1,36913.07
17520,T3604,P452,2,5890.37
17521,T19565,P110,1,
17522,T9113,P193,1,14172.43
17523,T10548,P435,1,24113.78
